,title,sub-category,label_score,has_exclamation,has_question,has_number,mark_count,total_character,original_title
3994,simak tip investasi sejak dini ala peteni andi roddick,1,1,0,0,0,0,54,Simak Tips Investasi Sejak Dini ala Petenis Andy Roddick
3995,anak bj habibi nyata ayah tak akan bawa ke jerman,1,0,0,0,0,0,49,Anak BJ Habibie Nyatakan Ayahnya Tak Akan Dibawa ke Jerman
3996,cari kapal mv nur allya di pulau halmahera resmi henti,1,0,0,0,0,0,54,Pencarian Kapal MV Nur Allya di Pulau Halmahera Resmi Dihentikan
3997,airbnb di amerika serikat ini tawar tema kamar era an,1,0,0,0,0,0,53,Airbnb di Amerika Serikat Ini Tawarkan Tema Kamar Era 90an
3998,hanya lima tahun waskita toll road saing jasa marga,1,0,0,0,0,0,51,"Hanya Lima Tahun, Waskita Toll Road Saingi Jasa Marga"
3999,keluarga batas jenguk agar habibi bisa istirahat,1,0,0,0,0,0,48,Keluarga Batasi Penjenguk agar Habibie Bisa Beristirahat
4000,dink dki akan pasti sebab mati anak yang duga racun pmta,1,0,0,0,0,0,56,Dinkes DKI Akan Pastikan Sebab Kematian Anak yang Diduga Keracunan PM-TAS
4001,angkut mahasiswa ke daerah studi mulai dari sentani biak dan jayapura,1,0,0,0,0,0,69,"Pengangkutan Mahasiswa ke Daerah Studi Dimulai dari Sentani, Biak dan Jayapura"
4002,promo gundala dan spongebob sanksi kpi joko anwar lembaga itu tak usah percaya,1,0,0,0,0,0,78,"Promo Gundala dan Spongebob Disanksi KPI, Joko Anwar: Lembaga Itu Tak Usah Dipercaya"
4003,polisi meksiko temu jenazah mutilasi di kantong sampah,1,0,0,0,0,0,54,Polisi Meksiko Temukan 44 Jenazah Dimutilasi di 119 Kantong Sampah
4004,perum perindo target ekspor hingga juta dollar as di,1,0,0,0,0,0,52,Perum Perindo Targetkan Ekspor Hingga 22 Juta Dollar AS di 2019
4005,di qatar lari andal indonesia ini siap bertand,1,0,0,0,0,0,46,"Di Qatar, Pelari Andalan Indonesia Ini Siap Bertanding"
4006,audisi pb djarum purwokerto usai serta raih super tiket,1,0,0,0,0,0,55,"Audisi PB Djarum 2019 Purwokerto Usai, 26 Peserta Raih Super Tiket"
4007,curi uang laptop dan tabung ga di ko kaki laku tembak,1,0,0,0,0,0,53,"Curi Uang, Laptop, dan Tabung Gas di Kos, Kaki Pelaku Ditembak"
4008,kuasa hukum minta panggil ketua umum fpi bagai saksi kasu makar dijadw ulang,1,0,0,0,0,0,76,Kuasa Hukum Minta Pemanggilan Ketua Umum FPI sebagai Saksi Kasus Makar Dijadwal Ulang
4009,cucu bj habibi resmi sepakat kontrak dengan borneo fc,1,0,0,0,0,0,53,Cucu BJ Habibie Resmi Sepakati Kontrak dengan Borneo FC
4010,ridwan kamil sebut imam masjid di new york jadi inspirasi program english for ulama,1,0,0,0,0,0,83,"Ridwan Kamil Sebut Imam Masjid di New York Jadi Inspirasi Program ""English for Ulama"""
4011,sabar aiptu ari dibentakbentak langgar ganjil genap,1,1,0,0,0,0,51,Sabarnya Aiptu Aris Dibentak-bentak Pelanggar Ganjil Genap....
4012,jokowi tolak ke riau rapat hingga tinjau lokasi karhutla,1,0,0,0,0,0,56,"Jokowi Bertolak ke Riau, Rapat hingga Tinjau Lokasi Karhutla"
4013,anang dan ashanti jual rumah mewah di ciner tarik beli,1,1,0,0,0,0,54,"Anang dan Ashanty Jual Rumah Mewahnya di Cinere, Tertarik Beli?"
4014,gigi hadid tuntut rp miliar garagara post foto zayn malik,1,0,0,0,0,0,57,"Gigi Hadid Dituntut Rp 2,1 Miliar gara-gara Posting Foto Zayn Malik"
4015,seret ombak pantai sancang garut orang pemanc hilang,1,0,0,0,0,0,52,"Terseret Ombak Pantai Sancang Garut, Seorang Pemancing Hilang"
4016,persib vs semen padang robert albert benah transisi maung bandung,1,0,0,0,0,0,65,"Persib vs Semen Padang, Robert Albert Benahi Transisi Maung Bandung"
4017,viral curi lari di rumah korban karena bingung cari jalan keluar,1,1,0,0,0,0,64,"Viral, Pencuri Berlarian di Rumah Korbannya karena Bingung Cari Jalan Keluar"
4018,bangun ibu kota baru bisa tangkal risiko resesi,1,1,0,0,0,0,47,Pembangunan Ibu Kota Baru Bisa Tangkal Risiko Resesi?
4019,hari hilang telah jatuh dari kapal nelayan temu selamat,1,0,0,0,0,0,55,"2 Hari Hilang Setelah Terjatuh dari Kapal, 5 Nelayan Ditemukan Selamat"
4020,belum meningg fuad amin keluarmasuk rumah sakit,1,0,0,0,0,0,47,"Sebelum Meninggal, Fuad Amin Keluar-Masuk Rumah Sakit"
4021,kenang chrisy kenapa karya sang legendari tak pernah mati,1,1,0,0,0,0,57,"Mengenang Chrisye, Kenapa Karya Sang Legendaris Tak Pernah Mati?"
4022,nikita mirzani lapor elza syarief ke polisi,1,0,0,0,0,0,43,Nikita Mirzani Laporkan Elza Syarief ke Polisi
4023,ajar smp di bekas tewa terlinda truk,1,0,0,0,0,0,36,Pelajar SMP di Bekasi Tewas Terlindas Truk
4024,biar ibu hamil turun dari pintu depan sopir bu ini hajar sampai pingsan,1,0,0,0,0,0,71,"Biarkan Ibu Hamil Turun dari Pintu Depan, Sopir Bus Ini Dihajar sampai Pingsan"
4025,babak pertama timna u vs filipina athallah bawa indonesia unggul,1,0,0,0,0,0,64,"Babak Pertama Timnas U-16 Vs Filipina, Athallah Bawa Indonesia Unggul"
4026,ganjil genap diperlua jalur alternatif macet,1,0,0,0,0,0,44,"Ganjil Genap Diperluas, Jalur Alternatif Macet"
4027,ketua komisi ix dpr nilai anggar bpom masih kurang,1,0,0,0,0,0,50,Ketua Komisi IX DPR Nilai Anggaran BPOM Masih Kurang
4028,kader gerindra tasikmalaya dan fpi riau dakwa laku keras hadap aparat,1,0,0,0,0,0,69,Kader Gerindra Tasikmalaya dan FPI Riau Didakwa Lakukan Kekerasan terhadap Aparat
4029,robert aku serang bu pengaruh mental main persib bandung,1,0,0,0,0,0,56,Robert Akui Penyerangan Bus Pengaruhi Mental Pemain Persib Bandung
4030,kembang sistem taspen gandeng lembaga pensiun asn korsel,1,0,0,0,0,0,56,"Kembangkan Sistem, Taspen Gandeng Lembaga Pensiunan ASN Korsel"
4031,flsn upaya kuat prestasi dan nasionalism siswa lewat seni,1,0,0,0,0,0,57,FLS2N 2019: Upaya Perkuat Prestasi dan Nasionalisme Siswa lewat Seni
4032,bandara supadio pontianak lumpuh karena kabut asap terbang batal,1,0,0,0,0,0,64,"Bandara Supadio Pontianak Lumpuh karena Kabut Asap, 37 Penerbangan Dibatalkan"
4033,tni kerah drone pantau karhutla di riau,1,0,0,0,0,0,39,TNI Kerahkan Drone Pantau Karhutla di Riau
4034,kemenhub siap kerja kereta cepat jakartasurabaya,1,0,0,0,0,0,48,Kemenhub Siap Kerjakan Kereta Cepat Jakarta-Surabaya
4035,persija vs psi macan mayor menang banuelo aman,1,0,0,0,0,0,46,"Persija Vs PSIS, Macan Kemayoran Menang, Banuelos Aman"
4036,ansu fati di mata bek tengah barcelona,1,0,0,0,0,0,38,Ansu Fati di Mata Bek Tengah Barcelona
4037,alexand marwata akan tertib wadah pegawai kpk,1,0,0,0,0,0,45,Alexander Marwata Akan Tertibkan Wadah Pegawai KPK
4038,banyak warga jabar hanya makan kecap dan kerupuk ini kata pakar gizi,1,1,0,0,0,0,68,"Banyak Warga Jabar Hanya Makan Kecap dan Kerupuk, Ini Kata Pakar Gizi"
4039,pimpin serah mandat ke presiden praktisi hukum kpk lumpuh,1,0,0,0,0,0,57,"Pimpinan Serahkan Mandat ke Presiden, Praktisi Hukum: KPK Lumpuh"
4040,sesap kopi sambil nikmat akrab di kisa,1,0,0,0,0,0,38,"Menyesap Kopi Sambil Menikmati Keakraban di ""Kisaku"""
4041,dendam dengan suami jadi motif dewi bunuh balita kembar,1,0,0,0,0,0,55,"Dendam dengan Suami, Jadi Motif Dewi Bunuh 2 Balita Kembar"
4042,latih barcelona sebut ansu fati tak normal,1,0,0,0,0,0,42,Pelatih Barcelona Sebut Ansu Fati Tak Normal
4043,soal sadap pakar jangan hanya kpk yang diobokobok wenang,1,0,0,0,0,0,56,"Soal Penyadapan, Pakar: Jangan Hanya KPK yang Diobok-obok Kewenangannya"
4044,heran kapolri usai tinjau bakar hutan dan lahan di riau,1,0,0,0,0,0,55,Keheranan Kapolri Usai Tinjau Kebakaran Hutan dan Lahan di Riau...
4045,pemprov dki akan gelar lenong betawi cara rutin di balai kota,1,0,0,0,0,0,61,Pemprov DKI Akan Gelar Lenong Betawi Secara Rutin di Balai Kota
4046,alami darah irish bella harus bedrest,1,0,0,0,0,0,37,"Alami Pendarahan, Irish Bella Diharuskan ""Bedrest"""
4047,tol jakartacikampek elev operasi fungsion saat natal,1,0,0,0,0,0,52,Tol Jakarta-Cikampek Elevated Beroperasi Fungsional Saat Natal 2019
4048,video handson black shark pro ponsel game dengan snapdragon plu,1,0,0,0,0,0,63,"Video: Hands-on Black Shark 2 Pro, Ponsel Gaming dengan Snapdragon 855 Plus"
4049,benar zodiak hubung dengan pribadi orang,1,1,0,0,0,0,40,Benarkah Zodiak Berhubungan dengan Kepribadian Seseorang?
4050,alas irish bella dan ammar zoni rahasia jeni kelamin calon bayi,1,1,0,0,0,0,63,Alasan Irish Bella dan Ammar Zoni Rahasiakan Jenis Kelamin Calon Bayinya
4051,dampak kabut asap kalimantan garuda batal terbang,1,0,0,0,0,0,49,"Dampak Kabut Asap Kalimantan, Garuda Batalkan 12 Penerbangan"
4052,suara letus dengar kali usai laga persija vs psi di bekas,1,0,0,0,0,0,57,Suara Letusan Terdengar 5 Kali Usai Laga Persija Vs PSIS di Bekasi
4053,petuga dishub tempat di trotoar di median jalan kalimalang,1,0,0,0,0,0,58,Petugas Dishub Ditempatkan di Trotoar di Median Jalan Kalimalang
4054,civita akademika ugm tuntut perintah dan dpr henti bahas ruu kpk,1,0,0,0,0,0,64,Civitas Akademika UGM Tuntut Pemerintah dan DPR Hentikan Pembahasan RUU KPK
4055,video persija vs psi karier banuelo selamat,1,0,0,0,0,0,43,"VIDEO - Persija Vs PSIS, Karier Banuelos Selamat"
4056,tni kerah drone jam pantau bakar hutan dan lahan di riau,1,0,0,0,0,0,56,TNI Kerahkan Drone 24 Jam Pantau Kebakaran Hutan dan Lahan di Riau
4057,area komersi marchand hype di bintaro punya zona khusu organik,1,0,0,0,0,0,62,Area Komersial Marchand Hype di Bintaro Punya Zona Khusus Organik
4058,kemarau panjang warga pangkalpinang paksa beli air bersih,1,0,0,0,0,0,57,"Kemarau Panjang, Warga Pangkalpinang Terpaksa Beli Air Bersih"
4059,hasil motogp san marino marc marquez tang duel dramati,1,0,0,0,0,0,54,"Hasil MotoGP San Marino, Marc Marquez Menangi Duel Dramatis"
4060,korban asap di pekanbaru masih tahan di posko ungsi,1,0,0,0,0,0,51,85 Korban Asap di Pekanbaru Masih Bertahan di Posko Pengungsian
4061,buka bisni kue gisel selalu minta gempi cicip produk,1,0,0,0,0,0,52,"Buka Bisnis Kue, Gisel Selalu Minta Gempi Mencicipi Produknya"
4062,indonesia tuju kiblat fesyen muslim dunia,1,0,0,0,0,0,41,Indonesia Menuju Kiblat Fesyen Muslim Dunia 2020...
4063,isu ganti simon mcmenemi begini tanggap rahmad darmawan,1,1,0,0,0,0,55,"Isu Ganti Simon McMenemy, Begini Tanggapan Rahmad Darmawan"
4064,ajar sma di batam curi mobil di parkir sekolah,1,0,0,0,0,0,46,Pelajar SMA di Batam Mencuri Mobil di Parkiran Sekolahnya 
4065,surplu neraca dagang perintah minta tetap waspada defisit,1,0,0,0,0,0,57,"Surplus Neraca Perdagangan, Pemerintah Diminta Tetap Waspadai Defisit"
4066,cont mulai tebar ancam ke juventu,1,0,0,0,0,0,33,Conte Mulai Tebar Ancaman ke Juventus
4067,ralin shah rela bolakbalik amerikaindonesia ada apa,1,1,0,0,0,0,51,"Raline Shah Rela Bolak-balik Amerika-Indonesia, Ada Apa?"
4068,mane jadi dengan salah sudah saya lupa,1,0,0,0,0,0,38,Mane: Kejadian dengan Salah Sudah Saya Lupakan
4069,unai emeri dan david luiz kritik bek tangguh arsen pasang badan,1,0,0,0,0,0,63,"Unai Emery dan David Luiz Dikritik, Bek Tangguh Arsenal Pasang Badan"
4070,dukun palsu cabul siswi smp ancam tahun bui,1,0,0,0,0,0,43,Dukun Palsu Cabuli Siswi SMP Terancam 15 Tahun Bui
4071,benar rutin makan jamur turun risiko kanker prostat pada pria,1,1,0,0,0,0,61,Benarkah Rutin Makan Jamur Turunkan Risiko Kanker Prostat pada Pria?
4072,lama di lapa porong fuad amin kali keluar masuk rs,1,0,0,0,0,0,50,"Selama di Lapas Porong, Fuad Amin 7 Kali Keluar Masuk RS"
4073,sedang jalan dina mekeng tak penuh panggil kpk,1,0,0,0,0,0,46,"Sedang Perjalanan Dinas, Mekeng Tak Penuhi Panggilan KPK"
4074,as tunjuk bukti iran dalang serang drone ke pabrik minyak saudi aramco,1,0,0,0,0,0,70,AS Tunjukkan Bukti Iran Dalang Serangan Drone ke Pabrik Minyak Saudi Aramco
4075,bayi di pekanbaru sakit kena kabut asap orangtua tak punya uang untuk obat,1,0,0,0,0,0,74,"Bayi di Pekanbaru Sakit Kena Kabut Asap, Orangtua Tak Punya Uang untuk Berobat"
4076,nikita mirzani kalau sangkut anak mau tua atau muda saya lawan,1,0,0,0,0,0,62,"Nikita Mirzani: Kalau Menyangkut Anak, Mau Tua atau Muda Saya Lawan!"
4077,jaksa rusuh mei ambul gerindra jadi kamuflas untuk simpan batu,1,0,0,0,0,0,62,"Jaksa: Kerusuhan 22 Mei, Ambulans Gerindra Jadi Kamuflase untuk Simpan Batu"
4078,ganti dima ekki andi gilang fini posisi moto misano,1,0,0,0,0,0,51,"Gantikan Dimas Ekky, Andi Gilang Finis Posisi 24 Moto2 Misano"
4079,jokowi kita lalai soal bakar hutan dan kabut asap,1,0,0,0,0,0,49,Jokowi: Kita Lalai soal Kebakaran Hutan dan Kabut Asap
4080,aset perintah di jakarta rp triliun bisa untuk modal bangun ibu kota baru,1,0,0,0,0,0,73,"Aset Pemerintah di Jakarta Rp 1.123 Triliun, Bisa untuk Modal Bangun Ibu Kota Baru"
4081,warga haru bayar di kantor samsat untuk dapat potong tunggak pajak,1,0,0,0,0,0,66,Warga Harus Bayar di Kantor Samsat untuk Dapat Potongan Tunggakan Pajak
4082,cara simpan twit orang lain di twitter tanpa tahu follow,1,1,0,0,0,0,56,Cara Menyimpan Twit Orang Lain di Twitter Tanpa Ketahuan Follower 
4083,hasil motogp marquez juara di kandang rossi,1,0,0,0,0,0,43,"Hasil MotoGP, Marquez Juara di Kandang Rossi"
4084,hasil timna u vs filipina garuda muda menang gol tanpa bala,1,0,0,0,0,0,59,"Hasil Timnas U-16 Vs Filipina, Garuda Muda Menang 4 Gol Tanpa Balas"
4085,kawan monyet bongkar sampah di rumah elit pik untuk cari makan,1,0,0,0,0,0,62,Kawanan Monyet Bongkar Sampah di Perumahan Elite PIK untuk Cari Makan
4086,tabrak maut di cianjur satu kendara motor tewa,1,0,0,0,0,0,46,"Tabrakan Maut di Cianjur, Satu Pengendara Motor Tewas"
4087,gaduh revisi uu kpk isu papua jangan lupa,1,0,0,0,0,0,41,"Gaduh Revisi UU KPK, Isu Papua Jangan Dilupakan"
4088,polisi aman pasang sejeni yang video mesum jadi viral,1,0,0,0,0,0,53,Polisi Amankan Pasangan Sejenis yang Video Mesumnya Jadi Viral
4089,nonton trailer perempuan tanah jahanam bikin bulu kuduk merind,1,0,0,0,0,0,62,"Nonton Trailer Perempuan Tanah Jahanam, Bikin Bulu Kuduk Merinding"
4090,mantan bo hold utama saratoga hijrah ke lippo,1,0,0,0,0,0,45,Mantan Bos Holding Utama Saratoga Hijrah ke Lippo
4091,basuki sindir ditjen bina marga mala bangun terowongan,1,0,0,0,0,0,54,Basuki Sindir Ditjen Bina Marga Malas Bangun Terowongan
4092,cerita bripka eka nyangkut di kap mobil jauh meter untuk tilang kendara,1,1,0,0,0,0,71,"Cerita Bripka Eka ""Nyangkut"" di Kap Mobil Sejauh 200 Meter untuk Tilang Pengendara"
4093,pemprov jabar teken kerja sama dengan grab ini program,1,0,0,0,0,0,54,"Pemprov Jabar Teken Kerja Sama dengan Grab, Ini Programnya"
4094,kemenhub dapat tambah anggara rp miliar di,1,0,0,0,0,0,42,"Kemenhub Dapat Tambahan Anggara Rp 441,5 Miliar di 2020"
4095,kata onc soal kabar republik cinta manag bangkrut,1,1,0,0,0,0,49,Kata Once soal Kabar Republik Cinta Management Bangkrut
4096,mendagri perintah tuju kesah revisi uu md demi wakil yang adil dan proporsion,1,0,0,0,0,0,77,Mendagri: Pemerintah Setuju Pengesahan Revisi UU MD3 demi Keterwakilan yang Adil dan Proporsional
4097,indonesia vs thailand garuda tertingg,1,0,0,0,0,0,37,"Indonesia Vs Thailand, Garuda Tertinggal 0-1"
4098,ungkap tiga laku ganti perkosa mayat remaja tahun,1,0,0,0,0,0,49,"Terungkap, Tiga Pelaku Bergantian Perkosa Mayat Remaja 13 Tahun"
4099,argentina capai semifin piala dunia bola basket,1,0,0,0,0,0,47,Argentina Capai Semifinal Piala Dunia Bola Basket
4100,tel lipi revisi uu kpk jadi ancam demokrasi indonesia,1,0,0,0,0,0,53,Peneliti LIPI: Revisi UU KPK Jadi Ancaman Demokrasi Indonesia
4101,rini minta kembang labuh haru beri dampak ke ekonomi bal,1,0,0,0,0,0,56,Rini Minta Pengembangan Pelabuhan Harus Beri Dampak ke Perekonomian Bali
4102,video ampo rumah makan grati di bogor viral begini jadi,1,1,0,0,0,0,55,"Video Perampokan Rumah Makan Gratis di Bogor Viral, Begini Kejadiannya"
4103,indonesia vs thailand tim tamu ganda unggul jadi,1,0,0,0,0,0,48,"Indonesia Vs Thailand, Tim Tamu Gandakan Keunggulan Menjadi 2-0"
4104,anak habibi bapak suka lupa sudah usia an tahun,1,0,0,0,0,0,47,Anak Habibie: Bapak Suka Lupa Sudah Usia 80-an Tahun
4105,kakek yang tuduh perkosa siswi sd di bekas tak aku buat,1,0,0,0,0,0,55,Kakek yang Dituduh Pemerkosa Siswi SD di Bekasi Tak Akui Perbuatannya
4106,giampaolo bakal blakblakan soal borok ac mil,1,0,0,0,0,0,44,Giampaolo Bakal Blak-blakan Soal Borok AC Milan
4107,menteri pppa kesah ruu kawin sangat nanti upaya selamat anak,1,0,0,0,0,0,60,"Menteri PPPA: Pengesahan RUU Perkawinan Sangat Dinanti, Upaya Selamatkan Anak"
4108,monyet liar di kawasan pik jadi hibur baru warga,1,0,0,0,0,0,48,Monyet Berkeliaran di Kawasan PIK Jadi Hiburan Baru Warga
4109,cair fee bowo sidik pangarso lewat nota paham pt htk dan pt iae,1,0,0,0,0,0,63,Pencairan Fee Bowo Sidik Pangarso Lewat Nota Kesepahaman PT HTK dan PT IAE
4110,begini cara andr taulani dapat diskon besar saat beli harley,1,1,0,0,0,0,60,Begini Cara Andre Taulany Dapat Diskon Besar Saat Beli Harley
4111,lapor elza syarief nikita mirzani serah bukti transkrip dan video,1,0,0,0,0,0,65,"Laporkan Elza Syarief, Nikita Mirzani Serahkan Bukti Transkrip dan Video"
4112,anggap sp untuk kpk pent wapr singgung kasu rj lino,1,0,0,0,0,0,51,"Anggap SP3 untuk KPK Penting, Wapres Singgung Kasus RJ Lino"
4113,indonesia vs thailand skuad garuda kini tertingg gol,1,0,0,0,0,0,52,"Indonesia Vs Thailand, Skuad Garuda Kini Tertinggal 3 Gol"
4114,pegawai kpk kirim surat minta dpr tak pilih capim yang lemah kpk,1,0,0,0,0,0,64,"Pegawai KPK Kirim Surat, Minta DPR Tak Pilih Capim yang Lemahkan KPK"
4115,pasok avtur ke bandara kertajati jauh di bawah bandara soekarnohatta,1,0,0,0,0,0,68,Pasokan Avtur ke Bandara Kertajati Jauh di Bawah Bandara Soekarno-Hatta
4116,seru vs sela tim tamu optimisti raih tiga poin,1,0,0,0,0,0,46,"Perseru Vs Persela, Tim Tamu Optimistis Raih Tiga Poin"
4117,virgil van dijk tak segan puji sule bagai bek hebat,1,0,0,0,0,0,51,Virgil van Dijk Tak Segan Puji Sule sebagai Bek Hebat
4118,adil iran selidik kasu perempuan bakar diri usai tahan karena tonton sepak bola,1,0,0,0,0,0,79,Pengadilan Iran Selidiki Kasus Perempuan Bakar Diri Usai Ditahan karena Menonton Sepak Bola
4119,perintah sbi ke anggota legislatif dukung jokowimaruf lima tahun,1,0,0,0,0,0,64,Perintah SBY ke Anggota Legislatifnya: Dukung Jokowi-Ma'ruf Lima Tahun
4120,anak bj habibi minta semua pihak tak makan hoak soal sehat ayah,1,0,0,0,0,0,63,Anak BJ Habibie Minta Semua Pihak Tak Termakan Hoaks soal Kesehatan Ayahnya
4121,orang wanita tewa tabrak saat jalan kaki seberang tol,1,0,0,0,0,0,53,Seorang Wanita Tewas Ditabrak Saat Jalan Kaki Seberangi Tol
4122,tunjuk jadi wakil ketua putri zulha usul tempat susu di gedung dprd dki,1,0,0,0,0,0,71,"Ditunjuk Jadi Wakil Ketua, Putri Zulhas Usulkan Tempat Menyusui di Gedung DPRD DKI"
4123,pimpin dprd sebut bahas wagub dki mulai pada oktob,1,0,0,0,0,0,50,Pimpinan DPRD Sebut Pembahasan Wagub DKI Dimulai pada Oktober 2019
4124,yuk intip koleksi mobil presiden dan wakil presiden pertama di museum joang,1,1,0,0,0,0,75,"Yuk, Intip Koleksi Mobil Presiden dan Wakil Presiden Pertama di Museum Joang 45"
4125,indonesia vs thailand garuda lagilagi kalah di sugbk,1,0,0,0,0,0,52,"Indonesia Vs Thailand, Garuda Lagi-lagi Kalah di SUGBK"
4126,wapr jusuf kalla tuju ada dewan awa kpk tetapi,1,1,0,0,0,0,46,"Wapres Jusuf Kalla Setuju Ada Dewan Pengawas KPK, tetapi..."
4127,tuduh sumbang dana beli senpi illeg habil bilang itu fitnah,1,0,0,0,0,0,59,"Dituduh Sumbang Dana Pembelian Senpi Illegal, Habil Bilang Itu Fitnah"
4128,tarif cukai rokok naik bagaimana saing di industri saat ini,1,1,0,0,0,0,59,"Tarif Cukai Rokok Naik, Bagaimana Persaingan di Industri Saat Ini?"
4129,ambil formulir pilkada tangsel dari pdip azizah sudah izin maruf amin,1,0,0,0,0,0,69,"Ambil Formulir Pilkada Tangsel dari PDI-P, Azizah Sudah Izin Ma'ruf Amin"
4130,ingin tahu kembang janin shandi aulia jalan usg tiap minggu,1,0,0,0,0,0,59,"Ingin Tahu Perkembangan Janinnya, Shandy Aulia Jalani USG Setiap Minggu"
4131,alas shandi aulia mati kolom komentar foto hamil di ig,1,1,0,0,0,0,54,Alasan Shandy Aulia Matikan Kolom Komentar Foto Kehamilannya di IG
4132,kivlan zen pakai kursi roda karena jatuh tiga kali di rutan,1,0,0,0,0,0,59,Kivlan Zen Pakai Kursi Roda karena Terjatuh Tiga Kali di Rutan
4133,uang rp miliar milik pemprov sumut hilang saat ditingg di mobil,1,0,0,0,0,0,63,"Uang Rp 1,6 Miliar Milik Pemprov Sumut Hilang Saat Ditinggal di Mobil"
4134,timna u indonesia vs iran fakhri siap rombak main,1,0,0,0,0,0,49,"Timnas U-19 Indonesia Vs Iran, Fakhri Siap Rombak Pemain"
4135,indonesia takluk thailand malaysia pun telan kalah,1,0,0,0,0,0,50,"Indonesia Ditaklukkan Thailand, Malaysia Pun Telan Kekalahan"
4136,kota palu guncang gempa getar asa hingga ke sigli,1,0,0,0,0,0,49,"Kota Palu Diguncang Gempa, Getaran Terasa hingga ke Sigli"
4137,pemprov riau buka posko bagi korban asap pekanbaru ini daftar,1,1,0,0,0,0,61,"Pemprov Riau Buka 14 Posko Bagi Korban Asap Pekanbaru, Ini Daftarnya"
4138,man unit unit perlu belanja lagi pada bursa transfer lanjut,1,0,0,0,0,0,59,Man United United Perlu Belanja Lagi pada Bursa Transfer Selanjutnya
4139,ribu ikan mati dadak dan dampar di pesisir pantai ambon,1,0,0,0,0,0,55,Ribuan Ikan Mati Mendadak dan Terdampar di Pesisir Pantai Ambon
4140,mahasiswa sodor poin soal karhutla gubernur sumsel siap mundur jika,1,1,0,0,0,0,67,"Mahasiswa Sodorkan 6 Poin soal Karhutla, Gubernur Sumsel Siap Mundur, jika..."
4141,usul dari sandang disabilia akan tampung dalam revitalisasi termin tanjung priok,1,0,0,0,0,0,80,Usul dari Penyandang Disabilias Akan Ditampung dalam Revitalisasi Terminal Tanjung Priok
4142,siti zuhro revisi uu buat kpk lumpuh dan disfungsi,1,0,0,0,0,0,50,Siti Zuhro: Revisi UU Membuat KPK Lumpuh dan Disfungsi
4143,sudah tiga orang lapor jadi korban foto bugil,1,0,0,0,0,0,45,Sudah Tiga Orang Melapor Jadi Korban Foto Bugil
