,Unnamed: 0,title,category,has_exclamation,has_question,has_number,num_count,mark_count,original_title,label_score
2160,2160,mola tv pegang hak siar euro dan kualifikasi piala asia u,Olahraga,0,0,1,6,0,Mola TV Pegang Hak Siar Euro 2020 dan Kualifikasi Piala Asia U-16,0
5661,5661,hadap era robot generali indonesia tawar rencana didik anak,Teknologi_&_Sains,0,0,0,0,1,"Hadapi Era Robot, Generali Indonesia Tawarkan Perencanaan Pendidikan Anak",0
6053,6053,raya tahun friend ralph lauren rili koleksi rachel green,Gaya_Hidup_&_Kesehatan,0,0,1,2,1,"Rayakan 25 Tahun Friends, Ralph Lauren Rilis Koleksi Rachel Green",0
2039,2039,tak wajib serta audisi kena logo pb djarum apresiasi,Berita_indonesia,0,0,0,0,1,"Tak Wajibkan Peserta Audisi Kenakan Logo, PB Djarum Diapresiasi",0
4515,4515,wali kota banda aceh as mudah beasiswa putra daerah,Berita_indonesia,0,0,0,0,0,Wali Kota Banda Aceh: AS Mudahkan Beasiswa Putra Daerah,0
2423,2423,harga ema antam turun jadi rp ribu per gram,"Keuangan,Ekonomi_&_Bisnis",0,0,1,3,0,Harga Emas Antam Turun Jadi Rp 754 Ribu per Gram,0
1087,1087,marah besar karena pangeran william selingkuh kate middleton ucap minta ini,Hiburan_&_Selebriti,0,0,1,1,1,"Marah Besar Karena Pangeran William Selingkuh, Kate Middleton Ucap 1 Permintaan Ini",1
6317,6317,jadwal bola akhir pekan liga inggri liga spanyol liga italia,Olahraga,0,0,0,0,2,"Jadwal Bola Akhir Pekan: Liga Inggris, Liga Spanyol, Liga Italia",0
4383,4383,jupe optimisti persib kalah ps tira persikabo,Berita_indonesia,0,0,0,0,0,Jupe Optimistis Persib Kalahkan PS Tira Persikabo,0
6685,6685,prediksi liga europa malam ini manchest unit vs astana,Olahraga,0,0,0,0,0,Prediksi Liga Europa Malam Ini: Manchester United Vs Astana,0
4129,4129,bor johnson ingin capai sepakat brexit,Berita_indonesia,0,0,0,0,0,Boris Johnson Ingin Capai Kesepakatan Brexit ,0
4011,4011,nissan terra dan note adopsi teknolog epow apa itu,Teknologi_&_Sains,0,1,0,0,2,"Nissan Terra dan Note Adopsi Teknologi E-Power, Apa Itu?",1
3558,3558,luncur di tiongkok ini bocor suv baru dari wule,Teknologi_&_Sains,0,0,0,0,1,"Meluncur di Tiongkok, Ini Bocoran SUV Baru dari Wuling",1
655,655,ngeri alig temu hidup di kolam belakang sekolah,Berita_indonesia,1,0,0,0,1,Ngeri! Aligator Ditemukan Hidup di Kolam Belakang Sekolah,1
8356,8356,viral mahasiswa demo naik mobil bmw sambil buka sunroof netter gin bilang massa bayar,Hiburan_&_Selebriti,0,1,0,0,2,"Viral Mahasiswa Demo Naik Mobil BMW Sambil Buka Sunroof, Netter: Gini Dibilang Massa Bayaran?",1
599,599,pemprov beri damping hukum ke petuga ambul yang aman polisi,Berita_indonesia,0,0,0,0,0,Pemprov Beri Pendampingan Hukum ke Petugas Ambulans yang Diamankan Polisi,0
8249,8249,begini tanggap dian sastro usai sebut yasonna laoli lihat bodoh karena kritik rkuhp,Hiburan_&_Selebriti,0,0,0,0,0,Begini Tanggapan Dian Sastro Usai Disebut Yasonna Laoly 'Terlihat Bodoh' Karena Kritik RKUHP,1
1166,1166,foto irish bella jalan matern shoot cantik dan elegan bagai boneka,Hiburan_&_Selebriti,0,0,1,1,1,"5 Foto Irish Bella Jalani Maternity Shoot, Cantik dan Elegan Bagaikan Boneka",1
6410,6410,harga ema antam naik jadi rp ribu per gram,"Keuangan,Ekonomi_&_Bisnis",0,0,1,3,0,Harga Emas Antam Naik Jadi Rp 757 ribu per Gram,0
1692,1692,anggota dprd jabar sebut uu ruzhanul hanya ban serep ridwan kamil,Berita_indonesia,0,0,0,0,0,Anggota DPRD Jabar Sebut Uu Ruzhanul Hanya Ban Serep Ridwan Kamil,0
5456,5456,datang ke istana wakil perintah china puji jokowi,Berita_indonesia,0,0,0,0,1,"Datang ke Istana, Perwakilan Pemerintah China Puji Jokowi",0
259,259,sangka mafia miga bikin tampung duit suap di british virgin island,Berita_indonesia,0,0,0,0,0,Tersangka Mafia Migas Bikin Penampung Duit Suap di British Virgin Island,0
6034,6034,kebocaran data malindo lion air jamin tumpang indonesia aman,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Kebocaran Data Malindo, Lion Air Jamin Penumpang Indonesia Aman",0
1547,1547,boyband mont suks bikin histeri mahasiswa unj,Hiburan_&_Selebriti,0,0,0,0,0,Boyband MONT Sukses Bikin Histeris Mahasiswa UNJ,0
80,80,kpu solo aju dana rp m untuk pilwalkot,Berita_indonesia,0,0,1,7,1,"KPU Solo Ajukan Dana Rp 17,8 M untuk Pilwalkot 2020",0
5435,5435,bmkg kerah tiga posko teknolog modifikasi cuaca,Regional_&_Daerah,0,0,0,0,0,BMKG Kerahkan Tiga Posko Teknologi Modifikasi Cuaca,0
2936,2936,komitmen semen baturaja dukung bangun tol sumsellampung,Regional_&_Daerah,0,0,0,0,0,Komitmen Semen Baturaja Dukung Pembangunan Tol Sumsel-Lampung,0
4545,4545,jual jakarta garden cit harap tingkat,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Penjualan Jakarta Garden City Diharapkan Meningkat,0
4307,4307,kpai versu djarum ini kata menk,Berita_indonesia,0,0,0,0,1,"KPAI Versus Djarum, Ini Kata Menkes",1
7447,7447,apa saja unggul kamera belakang oppo a,Teknologi_&_Sains,0,1,1,6,1,Apa Saja Keunggulan 4 Kamera Belakang OPPO A9 2020?,1
4588,4588,rusli habibi mohon doa untuk sehat bj habibi,Berita_indonesia,0,0,0,0,0,Rusli Habibie: Mohon Doanya untuk Kesehatan BJ Habibie,0
8376,8376,ria rici cibir usai post video kocak saat ramai demo mahasiswa begini reaksi,Hiburan_&_Selebriti,0,0,0,0,1,"Ria Ricis Dicibir Usai Posting Video Kocak Saat Ramai Demo Mahasiswa, Begini Reaksinya",1
7164,7164,live stream mola tv timna indonesia vs thailand di kualifikasi piala dunia malam ini,Hiburan_&_Selebriti,0,0,1,4,1,"Live Streaming Mola TV Timnas Indonesia vs Thailand di Kualifikasi Piala Dunia 2022, Malam Ini",0
1487,1487,monsta x bikin para fan penasaran dengan teaser musik baru,Hiburan_&_Selebriti,0,0,0,0,0,MONSTA X Bikin Para Fans Penasaran dengan Teaser Musik Terbarunya,0
2497,2497,fakta sidang perdana kasu narkoba jefri nichol,Hiburan_&_Selebriti,0,0,1,1,0,4 Fakta Sidang Perdana Kasus Narkoba Jefri Nichol,1
316,316,acara tak hadir sidang gugat praperadilan kivlan zen tunda,Berita_indonesia,0,0,1,1,1,"Pengacara Tak Hadir, Sidang 4 Gugatan Praperadilan Kivlan Zen Ditunda",0
2975,2975,rupiah kuat ihsg naik ke level,"Keuangan,Ekonomi_&_Bisnis",0,0,1,6,3,"Rupiah Menguat, IHSG Naik ke Level 6.372,81",0
7087,7087,mobil minibu ringsek timpa pohon di pondok indah milik luka dan bawa ke rumah sakit,Regional_&_Daerah,0,0,0,0,1,"Mobil Minibus Ringsek Tertimpa Pohon di Pondok Indah, Pemiliknya Terluka dan Dibawa ke Rumah Sakit",0
8103,8103,foto keren suzi dan lee seung gi saat jalan bareng di vagabond suks bikin baper,Hiburan_&_Selebriti,0,0,0,0,0,Foto Keren Suzy dan Lee Seung Gi Saat Jalan Bareng di 'Vagabond' Sukses Bikin Baper,1
4720,4720,empat jenazah celaka cipularang serah ke keluarga,Berita_indonesia,0,0,0,0,0,Empat Jenazah Kecelakaan Cipularang Diserahkan ke Keluarga,0
7066,7066,ungkap kondisi persipura jelang lawan persija jacksen f tiago kita siap,Hiburan_&_Selebriti,0,0,0,0,1,"Ungkap Kondisi Persipura Jelang Lawan Persija, Jacksen F Tiago: Kita Siap",0
1052,1052,berkarir di australia arti an multitalenta ini siap banyak judul film,Hiburan_&_Selebriti,0,0,1,2,1,"Berkarir di Australia, Artis 90-an Multitalenta Ini Siapkan Banyak Judul Film",1
8314,8314,lee seung gi juluk guru yang baik garagara ajar orang anak laku ini di littl forest,Hiburan_&_Selebriti,0,0,0,0,0,Lee Seung Gi Dijuluki Guru yang Baik Gara-Gara Ajari Seorang Anak Lakukan Ini di 'Little Forest',1
1370,1370,selang tahun pergi olga syahputra begini kondisi rumah sekarang,Hiburan_&_Selebriti,0,0,1,1,1,"Selang 4 Tahun Kepergian Olga Syahputra, Begini Kondisi Rumahnya Sekarang",1
2257,2257,besok ketua umum fpi panggil bagai saksi kasu duga makar,Berita_indonesia,0,0,0,0,1,"Besok, Ketua Umum FPI Dipanggil Sebagai Saksi Kasus Dugaan Makar",0
1657,1657,ini anggota pansu pindah ibu kota bentuk dpr,Berita_indonesia,0,0,0,0,0,Ini Anggota Pansus Pemindahan Ibu Kota Bentukan DPR,1
3089,3089,detikdetik bunuh bayar di riau aksi skenario buat mirip ampo,Berita_indonesia,0,0,0,0,1,"Detik-Detik Pembunuh Bayaran di Riau Beraksi, Skenarionya Dibuat Mirip Perampokan",1
7177,7177,demokrat siap bantu perintah jokowimaruf ini agenda utama,Berita_indonesia,0,0,1,1,1,"Demokrat Siap Bantu Pemerintahan Jokowi-Ma'ruf, Ini 4 Agenda Utamanya",1
86,86,icw jangan taruh kpk pak jokowi,Berita_indonesia,0,0,0,0,1,"ICW: Jangan Pertaruhkan KPK, Pak Jokowi",0
2799,2799,jokowi selamat jalan mr crack,Berita_indonesia,0,0,0,0,4,"Jokowi: Selamat Jalan, Mr Crack...",1
1015,1015,alas ibu hamil rentan stre dan cara atas,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,Alasan Ibu Hamil Rentan Stres dan Cara Mengatasinya,1
5767,5767,googl doodl raya ultah musisi legendari chrisy,Teknologi_&_Sains,0,0,0,0,0,Google Doodle Rayakan Ultah Musisi Legendaris Chrisye,0
3512,3512,agu rahardjo pasti pimpin kpk tetap kerja,Berita_indonesia,0,0,0,0,0,Agus Rahardjo Pastikan Pimpinan KPK Tetap Bekerja   ,0
7344,7344,ngaku gugur pascaplesiran ke gurun sahara lucinta luna tani abash laku usg anak siapa,Hiburan_&_Selebriti,0,1,0,0,2,"Ngaku Keguguran Pasca-plesiran ke Gurun Sahara, Lucinta Luna Ditemani Abash Lakukan USG: Anak Siapa?",1
6792,6792,netanyahu klaim iran punya situ rahasia program senjata nuklir,Berita_indonesia,0,0,0,0,0,Netanyahu Klaim Iran Punya Situs Rahasia Program Senjata Nuklir,0
4628,4628,in pictur jokowi layat ke rspad gatot soebroto,Berita_indonesia,0,0,0,0,0,In Picture: Jokowi Melayat ke RSPAD Gatot Soebroto,0
6401,6401,sebab ribu ikan mati di ambon dibaha di lipi hari ini,Teknologi_&_Sains,0,0,0,0,0,Penyebab Ribuan Ikan Mati di Ambon Dibahas di LIPI Hari Ini,0
5236,5236,menteri wishnutama sebut peran bekraf masih pent dan strategi,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,Menteri Wishnutama Sebut Peran Bekraf Masih Penting dan Strategis,0
7956,7956,kapolri copot kapolda sultra hingga papua duga ini alas,Berita_indonesia,0,0,0,0,1,"Kapolri Copot Kapolda Sultra Hingga Papua, Diduga Ini Alasannya",1
6592,6592,miliard jepang sebut brexit mustahil wujud,Berita_indonesia,0,0,0,0,0,Miliarder Jepang Sebut Brexit Mustahil Diwujudkan,0
3011,3011,populer fesyen ramah lingkung untuk pria bakal jadi tren ya,Gaya_Hidup_&_Kesehatan,0,1,0,0,3,"Memopulerkan Fesyen Ramah Lingkungan untuk Pria, Bakal Jadi Tren , Ya?   ",1
6662,6662,ilham habibi tak berat ziarah selfi di makam bj habibi,Regional_&_Daerah,0,0,0,0,0,Ilham Habibie Tak Keberatan Peziarah Selfie di Makam BJ Habibie,0
1541,1541,kado nikah justin bieber jam tangan mewah harga miliar,Hiburan_&_Selebriti,1,0,1,1,2,"Kado Pernikahan Justin Bieber, Jam Tangan Mewah Seharga 1 Miliar!",1
6914,6914,preview liga tira persikabo vs persib bandung,Olahraga,0,0,1,1,0,Preview Liga 1: Tira Persikabo vs Persib Bandung,0
8107,8107,agn monica ajar maki kasar dalam bahasa indonesia ke bule justru tuai puji,Hiburan_&_Selebriti,0,0,0,0,0,Agnes Monica Ajari Makian Kasar dalam Bahasa Indonesia ke Bule Justru Tuai Pujian,1
2481,2481,perintah masih batas orang ase masuk papua dan papua barat,Berita_indonesia,0,0,0,0,0,Pemerintah Masih Batasi Orang Asing Masuk Papua dan Papua Barat,0
1634,1634,rusak barang bukti jung joon young reset hape belum serah ke polisi,Hiburan_&_Selebriti,0,0,0,0,1,"Rusak Barang Bukti, Jung Joon Young Reset Hape Sebelum Serahkan ke Polisi",0
8313,8313,mahasiswa tuntut uu kpk baru cabut fadli zon jokowi jangan buang badan,Berita_indonesia,0,0,0,0,1,"Mahasiswa Tuntut UU KPK Baru Dicabut, Fadli Zon: Jokowi Jangan Buang Badan",0
7031,7031,kard dukung niat jokowi bangun istana presiden di papua,Berita_indonesia,0,0,0,0,0,Karding Dukung Niat Jokowi Bangun Istana Presiden di Papua,0
7538,7538,rosa meldianti siap ikut ajang puter indonesia tahun depan langsung ramai cibir,Hiburan_&_Selebriti,0,0,0,0,0,Rosa Meldianti Bersiap Ikuti Ajang Puteri Indonesia Tahun Depan Langsung Ramai Dicibir,1
2402,2402,kampany presiden afghanistan serang bom bunuh diri talib orang tewa,Berita_indonesia,0,0,1,2,1,"Kampanye Presiden Afghanistan Diserang Bom Bunuh Diri Taliban, 24 Orang Tewas",0
505,505,polisi bubar massa di slip lalin kembali normal,Berita_indonesia,0,0,0,0,1,"Polisi Bubarkan Massa di Slipi, Lalin Kembali Normal",0
2164,2164,komentar marquez dan rossi soal insiden sesi kualifikasi gp san marino,Teknologi_&_Sains,0,0,0,0,0,Komentar Marquez dan Rossi soal Insiden Sesi Kualifikasi GP San Marino,1
3519,3519,klopp napoli sangat motivasi kalah liverpool,Olahraga,0,0,0,0,0,Klopp: Napoli Sangat Termotivasi Kalahkan Liverpool,0
4420,4420,ari lasso gelar konser tunggal telah tahun kiprah,Travel_&_Pariwisata,0,0,1,2,0,Ari Lasso Gelar Konser Tunggal Setelah 27 Tahun Berkiprah,0
1366,1366,sinopsi spiderman far from home tualang kocak tegang spidey di eropa,Hiburan_&_Selebriti,0,0,0,0,1,"Sinopsis SPIDER-MAN: FAR FROM HOME, Petualangan Kocak - Menegangkan Spidey di Eropa",0
7624,7624,baru dirili dear my dear chen exo suks puncak chart itun dunia,Hiburan_&_Selebriti,0,0,0,0,1,"Baru Dirilis, 'Dear My Dear' Chen EXO Sukses Puncaki Chart iTunes Dunia",1
7022,7022,sektor sehat saran benah demi wujud sdm indonesia yang unggul,Gaya_Hidup_&_Kesehatan,0,0,0,0,0,Sektor Kesehatan Disarankan Dibenahi Demi Wujudkan SDM Indonesia yang Unggul,0
2236,2236,promo film gundala kena sanksi kpi joko anwar bubarkankpi,Hiburan_&_Selebriti,0,0,0,0,1,"Promo Film Gundala Kena Sanksi KPI, Joko Anwar: #BubarkanKPI",0
638,638,camat sukaraja baru tahu ada gunung sampah meter di cilebut bogor,Berita_indonesia,0,0,1,2,0,Camat Sukaraja Baru Tahu Ada Gunung Sampah 16 Meter di Cilebut Bogor,0
200,200,polisi cek benar kasu bocah di bekas yang sebut tewa akibat bulli,Berita_indonesia,0,0,0,0,0,Polisi Cek Kebenaran Kasus Bocah di Bekasi yang Disebut Tewas Akibat Bully,0
1221,1221,lewat buku brandon tanu beri tip atas bulli,Hiburan_&_Selebriti,0,0,0,0,1,"Lewat Buku, Brandon Tanu Beri Tips Atasi Bullying",0
7520,7520,adik verrel bramasta tak sengaja bocor febbi rastanti ikut libur keluarga suks cinlok,Hiburan_&_Selebriti,0,1,0,0,2," Adik Verrell Bramasta 'Tak Sengaja' Bocorkan Febby Rastanty Ikut Liburan Keluarga, Sukses Cinlok?",1
5344,5344,usaha teknolog bersa kembang komput kuantum,Teknologi_&_Sains,0,0,0,0,0,Perusahaan Teknologi Bersaing Kembangkan Komputer Kuantum,0
4597,4597,capim kpk lili saya tuju revisi uu untuk kuat,Berita_indonesia,0,0,0,0,0,Capim KPK Lili: Saya Setuju Revisi UU untuk Penguatan,0
6730,6730,dpr anggota bpk pilih akan tetap selasa pekan depan,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,0,DPR: Anggota BPK Terpilih akan Ditetapkan Selasa Pekan Depan,0
5840,5840,fakta hampir semua negara ketat prose naturalisasi,Berita_Internasional,0,0,0,0,1,"Fakta, Hampir Semua Negara Perketat Proses Naturalisasi",1
5342,5342,tekan celaka kerja utomodeck kenal konsep integr safeti,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Tekan Kecelakaan Kerja, Utomodeck Kenalkan Konsep Integrated Safety",0
7685,7685,ririn ekawati ungkap alas lebih suka libur sendiri tanpa ajak anakanak,Hiburan_&_Selebriti,0,0,0,0,0,Ririn Ekawati Ungkap Alasan Lebih Suka Liburan Sendiri Tanpa Ajak Anak-Anak,1
5946,5946,korban keras seksual kakek alfa romeo trauma ini sebab,Regional_&_Daerah,0,0,0,0,1,"Korban Kekerasan Seksual Kakek Alfa Romeo Trauma, Ini Sebabnya",1
7527,7527,krisdayanti umbar cincin thano mewah di lantik dpr suami curhat bisni gulung tikar,Hiburan_&_Selebriti,0,1,0,0,2,"Krisdayanti Umbar 'Cincin Thanos' Mewah di Pelantikan DPR, Suami Curhat Bisnis Gulung Tikar?",1
5451,5451,tangan tumpah minyak tutup sumur yya target akhir septemb,"Keuangan,Ekonomi_&_Bisnis",0,0,1,5,1,"Tangani Tumpahan Minyak, Penutupan Sumur YYA1 Ditarget Akhir September 2019",0
3484,3484,spanyol tengah upaya naturalisasi ansu fati,Olahraga,0,0,0,0,0,Spanyol Tengah Berupaya Naturalisasi Ansu Fati,0
4474,4474,sadar tertib lalin warga sragen buruk dua di jateng,Berita_indonesia,0,0,0,0,0,Kesadaran Tertib Lalin Warga Sragen Terburuk Kedua di Jateng,0
1531,1531,inspirasi gaya ta pinggang ala kyli jenner effortless stylish,Hiburan_&_Selebriti,1,0,0,0,2,"Inspirasi Gaya Tas Pinggang ala Kylie Jenner, Effortless Stylish!",1
578,578,mahasiswa dan ajar gabung dalam aksi magelangbergerak,Berita_indonesia,0,0,0,0,0,Mahasiswa dan Pelajar Bergabung dalam Aksi #MagelangBergerak,0
8271,8271,won bin lapor pensiun dari dunia akt,Hiburan_&_Selebriti,0,0,0,0,0,Won Bin Dilaporkan Pensiun dari Dunia Akting,0
5405,5405,menkumham tak khawatir revisi uu pa sebut untung koruptor,Berita_indonesia,0,0,0,0,0,Menkumham Tak Khawatir Revisi UU PAS Disebut Untungkan Koruptor,0
5574,5574,hektar hutan kawasan danau toba bakar,Regional_&_Daerah,0,0,1,2,0,20 Hektare Hutan Kawasan Danau Toba Terbakar,0
3243,3243,tasya farasya unggah kamar mewah netizen ini kamar princess jasmin,Gaya_Hidup_&_Kesehatan,0,1,0,0,2,"Tasya Farasya Unggah Kamar Mewahnya, Netizen: Inikah Kamar Princess Jasmine?",1
7006,7006,sofyan djalil ancam spekulan tanah bisa jerat pidana,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Sofyan Djalil Ancam Spekulan Tanah, Bisa Dijerat Pidana",0
5121,5121,psg dominan awal buruk madrid di pari,Olahraga,0,0,0,0,1,"PSG Dominan, Awal Buruk Madrid di Paris",0
6726,6726,southgat ingin raheem sterl tiru messi dan ronaldo,Olahraga,0,0,0,0,0,Southgate Ingin Raheem Sterling Meniru Messi dan Ronaldo,0
8016,8016,promotor rili pricelist tiket konser exo explor di jakarta harga mulai dari juta,Hiburan_&_Selebriti,0,0,0,0,1,"Promotor Rilis Pricelist Tiket Konser EXO 'EXplOration' Di Jakarta, Harga Mulai Dari Sejutaan",1
1847,1847,kirim manggi ke china naik nilai ekspor manggi indonesia naik,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Kirim Manggis ke China, Kenaikan Nilai Ekspor Manggis Indonesia Naik",0
5788,5788,alexand marwata ingin wadah pegawai kpk tertib,Berita_indonesia,0,0,0,0,0,Alexander Marwata Ingin Wadah Pegawai KPK Ditertibkan,0
6840,6840,konsep suv phev mitsubishi siap debut di tokyo motor show,Teknologi_&_Sains,0,0,1,4,0,Konsep SUV PHEV Mitsubishi Siap Debut di Tokyo Motor Show 2019,0
6998,6998,ridwan kamil jajal mobil kancil bakal jadi angkut di rumah,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Ridwan Kamil Jajal Mobil Kancil, Bakal Jadi Angkutan di Perumahan",0
1432,1432,kenal dengan mysterio sosok dalam trailer spiderman far from home,Hiburan_&_Selebriti,0,0,0,0,1,"Kenalan Dengan Mysterio, Sosok dalam Trailer SPIDER-MAN: FAR FROM HOME",0
3409,3409,nekat hindar mobil motor pria ini jadi belah dua kasihan tapi bikin ngakak,Gaya_Hidup_&_Kesehatan,1,0,0,0,3,"Nekat Hindari Mobil, Motor Pria Ini Jadi Terbelah Dua, Kasihan tapi Bikin Ngakak!",1
6218,6218,bptj bu listrik laju di jakarta pada,Regional_&_Daerah,0,0,1,8,1,BPTJ: 2.000 Bus Listrik Melaju di Jakarta Pada 2020,0
627,627,duarr bahan ledak duga teror jakut didispos warga tepuk tangan,Berita_indonesia,1,0,0,0,2,"Duarr! Bahan Peledak Terduga Teroris Jakut Didisposal, Warga Tepuk Tangan",1
7775,7775,gandhi fernando buka suara usai ditud jadi simpan omom,Hiburan_&_Selebriti,0,0,0,0,0,Gandhi Fernando Buka Suara Usai Dituding Jadi Simpanan Om-Om,1
1693,1693,ini langkah ditjen imigrasi telah terima surat cegah dan cabut paspor veronica koman,Berita_indonesia,0,0,0,0,0,Ini Langkah Ditjen Imigrasi Setelah Terima Surat Pencegahan dan Pencabutan Paspor Veronica Koman,1
3989,3989,spanyol menang teru sergio ramo ingin tampil kali,Olahraga,0,0,1,3,1,"Spanyol Menang Terus, Sergio Ramos Ingin Tampil 200 Kali",0
4971,4971,layan publik di tabalong akan padu dalam satu tempat,Regional_&_Daerah,0,0,0,0,0,Pelayanan Publik di Tabalong Akan Terpadu Dalam Satu Tempat,0
1550,1550,luncur reborn web seri season daihatsu makin dekat dengan mileni,Hiburan_&_Selebriti,0,0,1,1,1,"Luncurkan 'REBORN' Web Series Season 3,   Daihatsu Makin Dekat Dengan Milenial",0
8261,8261,mv feel special gagal pecah rekor view twice belum ini alas,Hiburan_&_Selebriti,0,1,0,0,2,"MV 'Feel Special' Gagal Pecahkan Rekor Views Twice Sebelumnya, Inikah Alasannya?",1
6470,6470,bangun tpa sampah ridwan kamil minta dana ke kemenkeu,"Keuangan,Ekonomi_&_Bisnis",0,0,0,0,1,"Bangun TPA Sampah, Ridwan Kamil Minta Pendanaan ke Kemenkeu",0
2080,2080,curi mata sebab pemuda candu game onlin alami buta,Berita_indonesia,0,0,0,0,1," ""Pencuri Mata"", Sebab Pemuda Kecanduan Game Online Alami Kebutaan",1
7057,7057,suasana sugbk sepi tonton jelang laga indonesia vs thailand,Regional_&_Daerah,0,0,0,0,0,Suasana SUGBK Sepi Penonton Jelang laga Indonesia Vs Thailand,0
7683,7683,video megawati tak salam surya paloh dan ahi viral ini jelas pdip,Berita_indonesia,0,0,0,0,1,"Video Megawati Tak Salami Surya Paloh dan AHY Viral, Ini Penjelasan PDIP",1
5163,5163,catat buruk ronaldo lanjut di marka atletico madrid,Olahraga,0,0,0,0,0,Catatan Buruk Ronaldo Berlanjut di Markas Atletico Madrid,0
7210,7210,kisah cinta habibi dan ainun cara habibi nembak ainun momen haru raya nikah akhir,Berita_indonesia,0,0,0,0,1,"Kisah Cinta Habibie dan Ainun, Cara Habibie 'Nembak' Ainun & Momen Haru Perayaan Pernikahan Terakhir",1
3515,3515,video kepsek india hancur ponsel siswa jadi viral ini reaksi warganet,Berita_indonesia,0,0,0,0,1,"Video Kepsek India Hancurkan Ponsel Siswa jadi Viral, Ini Reaksi Warganet",1
6542,6542,robot milit otonom klaim bahaya apa saja,Teknologi_&_Sains,0,1,0,0,2,"Robot Militer Otonom Diklaim Berbahaya, Apa Saja?",1
7715,7715,istana tanya tuntut mahasiswa palu soal copot wirantotito,Berita_indonesia,0,0,0,0,0,Istana Pertanyakan Tuntutan Mahasiswa Palu Soal Pencopotan Wiranto-Tito,0
606,606,wamena rusuh kantor pln ikut bakar,Berita_indonesia,0,0,0,0,1,"Wamena Rusuh, Kantor PLN Ikut Dibakar",0
1013,1013,sudah cukup kandung protein rambut,Gaya_Hidup_&_Kesehatan,0,1,0,0,1,Sudah Cukupkah Kandungan Protein Rambutmu?,1
1033,1033,nicki tirta yang santai soal jodoh lihat karakter lalu zodiak tauru,Berita_indonesia,0,0,0,0,1,"Nicky Tirta yang Santai soal Jodoh, Lihat Karakternya Melalui Zodiak Taurus",1
8505,8505,wirang birawa beber firasat air tumpah salmafina sunan sebut nama kota,Hiburan_&_Selebriti,0,0,0,0,1,"Wirang Birawa Beber Firasat 'Air Tumpah', Salmafina Sunan Sebut Nama Kota",1
